City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
429,al wajh,26.2455,36.4525,25.97,65,0,4.63,SA,2023-04-28 10:42:53
430,rongelap,11.1635,166.8941,26.92,84,100,7.41,MH,2023-04-28 10:42:53
431,tangwani,28.2787,68.9972,24.18,61,100,7.13,PK,2023-04-28 10:42:53
432,nagqu,31.5,92.0,-3.25,95,90,1.07,CN,2023-04-28 10:42:54
433,gokwe,-18.2048,28.9349,19.1,28,86,3.01,ZW,2023-04-28 10:42:54
434,yeppoon,-23.1333,150.7333,19.88,85,83,3.43,AU,2023-04-28 10:42:54
435,fada,9.5667,8.3,27.59,47,92,2.1,NG,2023-04-28 10:42:54
436,atar,20.5169,-13.0499,39.53,8,0,6.68,MR,2023-04-28 10:42:55
437,jayapura,-2.5333,140.7,25.66,90,99,1.06,ID,2023-04-28 10:42:55
438,yei,4.095,30.6779,20.68,93,97,1.62,SS,2023-04-28 10:42:55
439,dwarka,22.2394,68.9678,27.26,76,45,5.36,IN,2023-04-28 10:42:55
440,gamba,-2.65,10.0,25.54,86,93,2.54,GA,2023-04-28 10:42:55
441,urucara,-2.5364,-57.76,30.84,63,98,1.21,BR,2023-04-28 10:42:56
442,sarupathar,26.1984,93.8094,24.22,55,100,1.12,IN,2023-04-28 10:42:56
443,kiunga,-6.1219,141.2906,23.08,100,100,0.61,PG,2023-04-28 10:42:56
444,grande riviere du nord,19.5833,-72.1833,28.2,66,64,3.58,HT,2023-04-28 10:42:56
445,veracruz,19.3333,-96.6667,32.65,45,32,2.52,MX,2023-04-28 10:42:57
446,alto barinas,8.5931,-70.2261,29.04,74,95,3.56,VE,2023-04-28 10:42:57
447,battagram,34.6772,73.0233,15.63,63,23,2.79,PK,2023-04-28 10:42:57
448,curillo,1.0333,-75.9191,32.98,48,92,1.06,CO,2023-04-28 10:42:57
449,mwinilunga,-11.7358,24.4293,15.82,71,45,1.61,ZM,2023-04-28 10:42:58
450,golfito,8.639,-83.166,30.61,66,100,1.99,CR,2023-04-28 10:42:58
451,ad darb,17.7229,42.2526,32.33,51,11,4.42,SA,2023-04-28 10:42:58
452,muang phonsavan,19.45,103.2167,18.7,92,72,0.79,LA,2023-04-28 10:42:58
453,san buenaventura,27.0833,-101.5333,33.6,35,0,2.57,MX,2023-04-28 10:42:59
454,ad dabbah,18.05,30.95,30.73,10,24,4.79,SD,2023-04-28 10:42:59
455,bali chak,22.3667,87.55,27.64,62,58,3.12,IN,2023-04-28 10:42:59
456,levuka,50.1834,-105.4011,11.84,50,75,4.12,CA,2023-04-28 10:42:59
457,ishigaki,24.3448,124.1572,24.07,100,75,4.12,JP,2023-04-28 10:43:00
458,itabira,-19.6192,-43.2269,26.89,60,5,0.88,BR,2023-04-28 10:43:00
459,changde,29.0464,111.6783,15.59,74,100,2.07,CN,2023-04-28 10:43:00
460,camalu,30.85,-116.0667,19.05,65,55,3.67,MX,2023-04-28 10:43:00
461,kota belud,6.351,116.4305,25.3,84,76,2.48,MY,2023-04-28 10:43:01
462,paragominas,-2.9667,-47.4833,30.04,64,41,1.79,BR,2023-04-28 10:43:01
463,choma,-16.8065,26.9531,16.74,56,90,0.23,ZM,2023-04-28 10:43:01
464,uige,-7.6087,15.0613,21.12,74,95,0.69,AO,2023-04-28 10:43:02
465,alegrete,-29.7831,-55.7919,27.34,30,0,4.0,BR,2023-04-28 10:43:02
466,cafayate,-26.073,-65.9761,26.01,31,0,2.7,AR,2023-04-28 10:43:03
467,al jawf,29.5,38.75,25.9,15,0,7.83,SA,2023-04-28 10:43:03
468,geneina,13.45,22.45,31.66,25,80,2.08,SD,2023-04-28 10:43:04
469,san rafael del yuma,18.4299,-68.6739,32.11,46,58,4.58,DO,2023-04-28 10:43:04
470,chake chake,-5.2459,39.7666,23.76,94,100,3.82,TZ,2023-04-28 10:43:04
471,greenville,35.6127,-77.3663,23.09,97,40,0.0,US,2023-04-28 10:41:19
472,nshamba,-1.7983,31.5511,17.36,87,61,1.27,TZ,2023-04-28 10:43:05
473,port macquarie,-31.4333,152.9167,15.5,87,24,4.05,AU,2023-04-28 10:43:06
474,lospalos,-8.5186,127.0025,22.47,93,88,1.89,TL,2023-04-28 10:43:06
475,malango,-2.9627,119.9001,19.87,98,100,1.0,ID,2023-04-28 10:43:07
476,kirakira,-10.4544,161.9205,26.08,84,19,0.95,SB,2023-04-28 10:43:07
477,qui nhon,13.7667,109.2333,25.25,87,25,0.95,VN,2023-04-28 10:43:07
478,senador canedo,-16.7081,-49.0931,29.63,54,40,4.12,BR,2023-04-28 10:43:08
479,souq larb'a al gharb,34.6866,-6.0027,25.04,46,100,3.79,MA,2023-04-28 10:43:08
480,ma'rib,15.4591,45.3253,31.66,25,99,1.19,YE,2023-04-28 10:43:08
481,tazacorte,28.629,-17.9293,23.42,81,20,3.6,ES,2023-04-28 10:43:09
482,najran,17.4924,44.1277,23.36,38,80,1.61,SA,2023-04-28 10:43:09
483,catumbela,-12.4314,13.5472,26.14,88,92,1.15,AO,2023-04-28 10:43:10
484,awjilah,29.1081,21.2869,21.96,26,0,5.0,LY,2023-04-28 10:43:10
485,garachico,28.7781,-17.7646,21.94,73,20,3.6,ES,2023-04-28 10:43:10
486,jiangyou,31.7667,104.7167,15.46,64,100,1.4,CN,2023-04-28 10:43:11
487,macara,-4.3833,-79.95,29.11,71,100,2.02,EC,2023-04-28 10:43:11
488,wanlaweyn,2.6185,44.8938,27.32,70,100,2.22,SO,2023-04-28 10:43:12
489,kralendijk,12.15,-68.2667,30.99,66,75,5.66,BQ,2023-04-28 10:43:12
490,poso,-1.3959,120.7524,25.55,85,97,1.73,ID,2023-04-28 10:43:13
491,san miguel,13.4833,-88.1833,33.78,54,0,2.06,SV,2023-04-28 10:39:42
492,puerto armuelles,8.2833,-82.8667,31.99,67,88,3.87,PA,2023-04-28 10:43:14
493,tuljapur,18.0,76.0833,25.89,55,68,3.1,IN,2023-04-28 10:43:14
