Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2018,Counts,568,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Unlawful interception or access of computer data,Total,Total,2018,Counts,660,CTS
AUT,Austria,Europe,Western Europe,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2018,Counts,146,CTS
AUT,Austria,Europe,Western Europe,Acts against the environment,by type of offence,Acts involving the movement of dumping of waste,Total,Total,2018,Counts,16,CTS
AUT,Austria,Europe,Western Europe,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2018,Counts,1,CTS
AUT,Austria,Europe,Western Europe,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2018,Counts,10,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2018,Counts,118802,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2018,Counts,4257,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2018,Counts,37859,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2018,Counts,1420,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2018,Counts,3113,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Corruption: Bribery,Total,Total,2018,Counts,24,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2018,Counts,3089,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Smuggling of migrants,Total,Total,2018,Counts,858,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Burglary,Total,Total,2018,Counts,58637,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Money laundering,Total,Total,2018,Counts,666,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2019,Counts,3158,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Corruption: Bribery,Total,Total,2019,Counts,38,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2019,Counts,3120,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Smuggling of migrants,Total,Total,2019,Counts,952,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2019,Counts,742,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2019,Counts,560,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Unlawful interception or access of computer data,Total,Total,2019,Counts,985,CTS
AUT,Austria,Europe,Western Europe,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2019,Counts,119,CTS
AUT,Austria,Europe,Western Europe,Acts against the environment,by type of offence,Acts involving the movement of dumping of waste,Total,Total,2019,Counts,20,CTS
AUT,Austria,Europe,Western Europe,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2019,Counts,0,CTS
AUT,Austria,Europe,Western Europe,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2019,Counts,9,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Burglary,Total,Total,2019,Counts,54324,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2019,Counts,115423,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2019,Counts,3917,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2019,Counts,49627,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2019,Counts,5537,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Money laundering,Total,Total,2019,Counts,430,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2020,Counts,2879,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Corruption: Bribery,Total,Total,2020,Counts,37,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2020,Counts,2842,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Smuggling of migrants,Total,Total,2020,Counts,1771,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Burglary,Total,Total,2020,Counts,48437,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2020,Counts,84734,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2020,Counts,3107,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2020,Counts,54410,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2020,Counts,10603,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Money laundering,Total,Total,2020,Counts,527,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2016,Counts,1,CTS
AZE,Azerbaijan,Asia,Western Asia,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2016,Counts,1,CTS
AZE,Azerbaijan,Asia,Western Asia,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2016,Counts,127,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2016,Counts,241,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Corruption: Bribery,Total,Total,2016,Counts,44,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2016,Counts,197,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Burglary,Total,Total,2016,Counts,4989,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Theft,Total,Total,2016,Counts,2407,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2016,Counts,252,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2016,Counts,4373,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2016,Counts,3,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Money laundering,Total,Total,2016,Counts,5,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2017,Counts,195,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Corruption: Bribery,Total,Total,2017,Counts,33,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2017,Counts,162,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2017,Counts,1,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Unlawful interception or access of computer data,Total,Total,2017,Counts,4,CTS
AZE,Azerbaijan,Asia,Western Asia,Acts against the environment,by type of offence,Acts involving the movement of dumping of waste,Total,Total,2017,Counts,1,CTS
AZE,Azerbaijan,Asia,Western Asia,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2017,Counts,162,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Burglary,Total,Total,2017,Counts,5245,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Theft,Total,Total,2017,Counts,2854,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2017,Counts,241,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2017,Counts,3856,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2017,Counts,2,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Money laundering,Total,Total,2017,Counts,2,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2018,Counts,1,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Unlawful interception or access of computer data,Total,Total,2018,Counts,2,CTS
AZE,Azerbaijan,Asia,Western Asia,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2018,Counts,35,CTS
AZE,Azerbaijan,Asia,Western Asia,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2018,Counts,197,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2018,Counts,356,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Corruption: Bribery,Total,Total,2018,Counts,79,CTS
